full_address,자치구,대표지번,lon,lat,geocode_error,사업번호,법정동,사업구분,운영구분,추진위원회/조합명,진행단계,상태,토지등 소유자 수,정비구역명칭,정비구역위치,정비구역면적(㎡),건축연면적(㎡),용도지역,용도지구,택지면적(㎡),도로면적(㎡),공원면적(㎡),녹지면적(㎡),공공공지면적(㎡),학교면적(㎡),기타면적(㎡),주용도,건폐율,용적률,높이(m),지상층수,지하층수,분양세대총수,60㎡이하,60㎡초과~85㎡이하,85㎡초과,임대세대총수,(임대)40㎡이하,(임대)40㎡초과~50㎡이하,(임대)50㎡초과,건축계획비고,위치도,조감도,배치도,조합사무실 주소,조합사무실 전화번호
서울특별시 영등포구 영등포동5가 22-3,영등포구,영등포동5가 22-3,126.9062049,37.52039183,,11560-900000513,영등포동,재개발(도시정비형),조합,영등포1-12 재정비촉진구역 재개발정비사업 조합,조합설립인가,운영,409,영등포1-12 재정비촉진구역,영등포동5가 22-3,31215,,일반상업지역,중심지미관지구,19985,5031,4196,,2003,,,주거판매업무,59,750,200,49,5,947,179,642,126,235,62,,173,,/servlet/image?url=images/assc/2025/08/202508261514331756188873756.png,/servlet/image?url=images/assc/2025/08/202508251316191756095379781.jpg,/servlet/image?url=images/assc/2025/08/202508251316201756095380924.jpg,제일상가 120호,02-2632-5616
서울특별시 성동구 옥수동 220-1,성동구,옥수동 220-1,127.0143316,37.5395152,,11200-900000046,옥수동,재건축,조합,한남하이츠아파트 주택재건축정비사업조합,사업시행인가,운영,564,한남하이츠아파트 재건축정정비사업,옥수동 220-1,48837.5,180281.79,제3종 일반주거지역,역사문화미관지구 조망가로미관지구,48837.5,0,0,0,0,0,0,공동주택 및 부대복리시설,21.16,230.55,,20,6,787,83,309,395,3,,3,,,/servlet/image?url=images/assc/2016/09/201609091012341473383554441.jpg,/servlet/image/assc/2020/07/202007141023591594689839169.jpg,/servlet/image/assc/2020/07/202007141024571594689897706.jpg,"서울특별시 성동구 한림말길 18, 7층, 702호(옥수동, 영도캐피탈빌딩) (옥수동)",02-6404-8009
서울특별시 마포구 공덕동 119,마포구,공덕동 119,,,NO_RESULT,11440-100004008,공덕동,재개발(주택정비형),조합,공덕6구역 주택재개발 정비사업,사업시행인가,운영,66,공덕 제6주택재개발정비구역,마포구 공덕동 119번지,11301.4,26569.94,제2종일반주거지역,,10830.4,471,,,,,,공동주택 및 부대복리시설,24.88,234.17,,20,3,155,90,65,,11,,6,5,,/servlet/image?url=images/assc/2018/07/201807021155131530500113684.jpg,/servlet/image?url=images/assc/2024/05/202405141859221715680762581.jpg,/servlet/image?url=images/assc/2024/05/202405141859241715680764200.jpg,"서울특별시 마포구 마포대로14길 16, 2층 (공덕동)",02-711-6173
서울특별시 구로구 고척동 241-63,구로구,고척동 241-63,126.849035,37.50580716,,11530-900001208,고척동,가로주택정비,조합,고척6구역 가로주택정비사업,조합설립인가,운영,87,고척6구역 가로부택정비사업,구로구 고척동 241-63,7965,193009.06,제2종일반주거지역,,7965,,,,,,,,25.5,242.32,,15,2,174,84,90,,36,,36,,,/servlet/image?url=images/assc/2024/06/202406071622161717744936323.png,,/servlet/image?url=images/assc/2024/06/202406071622161717744936644.pdf,"서울특별시 구로구 고척로33길 80, 1층 (고척동)",02-2625-6676
서울특별시 동대문구 용두동 26-3,동대문구,용두동 26-3,127.0392681,37.57707266,,11230-900001211,용두동,재개발(도시정비형),조합,용두1구역(4지구) 도시정비형재개발사업(지정개발자방식),조합설립인가,운영,16,청량리재정비촉진지구 용두1구역(4지구) 도시정비형재개발사업,동대문구 용두동 26-3,1923,11118.7,준주거지역 정비구역,재정비촉진지구,1360.5,562.5,0,0,0,0,0,공동주택(아파트) 및 부대복리시설,49.79,548.97,56,18,4,60,15,45,,0,,,,기타. 비주거시설(별도),/servlet/image?url=images/assc/2025/01/202501061705351736150735264.png,/servlet/image?url=images/assc/2025/01/202501061704241736150664631.png,/servlet/image?url=images/assc/2025/01/202501061703111736150591188.png,"서울특별시 강남구 테헤란로 134, 22층 (역삼동)",02-2097-1127
서울특별시 동대문구 이문동 168-1,동대문구,이문동 168-1,127.0668337,37.60160339,,11230-900001212,이문동,재개발(도시정비형),조합,신이문역세권 장기전세주택 도시정비형 재개발사업,조합설립인가,운영,464,신이문역세권 장기전세주택 도시정비형 재개발사업,동대문구 이문동 168-1,39717.8,202075.19,준주거지역 (1차 역세권지역),,,,,,,,,공동주택 근린생활시설,30.9,450.51,13,40,4,899,57,,842,366,60,,306,,/servlet/image?url=images/assc/2024/06/202406281115351719540935336.png,/servlet/image?url=images/assc/2024/08/202408220921351724286095610.png,/servlet/image?url=images/assc/2024/08/202408220921521724286112203.png,"서울특별시 중구 삼일대로 343, 16층 (저동1가)",02-6362-1113
서울특별시 영등포구 대림동 700-1,영등포구,대림동 700-1,126.9004201,37.49479794,,11560-900001213,대림동,지역주택,조합,(가칭)영등포대림 지역주택조합,조합설립인가,운영,479,(가칭)영등포대림 지역주택조합,영등포구 대림동 700-1,19750.5,46030.83,제2종(7층)일반주거지역제2종일반주거지역제3종일반주거지역,교육환경보호구역장애물제한표면구역대공방어협조구역(165m),19750.5,1576.1,,,,,,공동주택(아파트:479세대),19.24,233.06,117,20,3,479,297,182,,0,,,,,/servlet/image?url=images/assc/2024/07/202407121119371720750777362.jpg,/servlet/image?url=images/assc/2024/07/202407121119371720750777741.jpg,/servlet/image?url=images/assc/2024/07/202407121119421720750782051.jpg,"서울특별시 영등포구 디지털로 401, 302호 (대림동)",02-844-3330
서울특별시 성동구 금호동2가 684,성동구,금호동2가 684,127.0216632,37.55211519,,11200-900001217,금호동,재개발(도시정비형),추진위원회,(가칭)금호동2가 684번지 일원 도시정비형재개발정비사업,조합설립추진위원회승인,운영,193,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 동대문구 답십리동 98,동대문구,답십리동 98,,,NO_RESULT,11230-100007003,답십리동,재개발(주택정비형),조합,답십리제18구역주택재개발정비사업조합,조합해산,운영,446,답십리18구역주택재개발 정비사업,동대문구 답십리동 98-0,55394,144855.95,제2종일반주거지역,일반미관지구,38971,7438,1722,1698,2989,2576,,공동주택(아파트)및부대복리시설,22.88,253.48,60,21,3,986,435,429,122,168,70,72,26,,/servlet/image/assc/2011/09/201109271709031317110943547.jpg,/servlet/image/assc/2016/06/201606011519171464761957618.jpg,/servlet/image/assc/2016/06/201606011525151464762315855.jpg,백일빌딩 3층,02-2242-9916
서울특별시 서초구 방배동 891-3,서초구,방배동 891-3,126.9973818,37.48751577,,11650-100002001,방배동,재건축,조합,방배7구역 주택재건축정비사업조합,사업시행인가,운영,113,방배7구역 주택재건축정비사업,서초구 방배동 891-3번지,17549.8,49999.44,2종 일반주거지역,,14349.5,2223.7,986.8,,,,,공동주택 및 부대복리시설 ,26.83,230.08,,19,4,260,32,131,97,16,,16,,,/servlet/image/assc/2010/08/201008031352061280811126866.jpg,/servlet/image/assc/2010/08/201008031352071280811127046.jpg,/servlet/image/assc/2010/08/201008031352091280811129020.jpg,"서울특별시 서초구 서초대로34길 8, 2층 (방배동)",02-521-7175
서울특별시 동대문구 용두동 253,동대문구,용두동 253,,,NO_RESULT,11230-100003004,용두동,재개발(주택정비형),조합,용두5구역 주택재개발정비사업조합,조합해산,운영,310,용두5구역 재개발정비구역,동대문구 용두동 253번지 ,37699.8,,제3종 일반주거지역,공동주택(부대복리시설공유커뮤니티시설),30293.4,3343.4,4063,,,,,분양.임대아파트,21.48,270.89,,27,3,827,447,353,27,0,,,,임대포함,/servlet/image/assc/2010/04/201004021726451270196805678.jpg,/servlet/image/assc/2016/01/201601151635091452843309916.jpg,/servlet/image/assc/2016/01/201601151635461452843346678.jpg,,02-926-0344
서울특별시 서대문구 북가좌동 73-1,서대문구,북가좌동 73-1,126.9130645,37.57960068,,11410-900000078,북가좌동,재개발(주택정비형),조합,가재울뉴타운7구역주택재개발정비사업조합,조합설립인가,운영,704,가재울7재정비촉진구역 주택재개발정비사업조합,서대문구 북가좌2동 73-1번지,79240.2,253380.54,제2종3종 일반주거지역,재정비촉진지구,59169,72110.2,5355,0,7505,0,0,공동주택 및 부대복리시설,17.82,265.6,130,40,4,1297,427,748,122,209,63,27,119,임대209세대,/servlet/image?url=images/assc/2017/09/201709261320071506399607586.jpg,/servlet/image?url=images/assc/2022/08/202208171540571660718457773.png,/servlet/image?url=images/assc/2025/09/202509251626261758785186732.jpg,"서울특별시 서대문구 응암로 87, 삼진빌딩 4층 (북가좌동)",02-303-6737
서울특별시 마포구 아현동 662,마포구,아현동 662,126.950474,37.55570619,,11440-900000109,아현동,재건축,조합,아현2구역 주택재건축정비사업 조합(뉴타운),준공인가,운영,1232,아현2구역주택재건축정비사업조합,마포구 아현동 662번지,65553.5,209040.24,제2종일반주거지역준주거지역,아현재정비촉진지구,50212.4,10911.5,4429.6,,,,,공동주택(아파트),19.43,249.5,71,25,5,1267,883,376,8,142,23,96,23,분양과임대가혼재되있어서건축면적산정을할수없음,/servlet/image/assc/2012/09/201209261506051348639565963.bmp,/servlet/image/assc/2013/12/201312231519511387779591692.jpg,/servlet/image/assc/2013/12/201312231643561387784636434.jpg,"서울특별시 마포구 신촌로28가길 19, 3층 (아현동)",02-3147-1559
서울특별시 서대문구 홍은동 13-25,서대문구,홍은동 13-25,126.9443365,37.59999632,,11410-100008005,홍은동,재건축,조합,홍은동제6 주택재건축정비사업 조합,준공인가,운영,110,홍은제6주택재건축정비사업구역,서대문구 홍은동 13-25번지,13020,36987.68,제2종 일반주거지역,,110.04,13.98,6.76,0,0,0,0,공동주택,34.34,224.04,11,11,4,266,266,,,30,,,30,,/servlet/image/assc/201003191055121268963712784.jpg,/servlet/image/assc/2018/01/201801291057331517191053546.jpg,/servlet/image/assc/2018/01/201801291055141517190914307.jpg,2층,02-379-5346
서울특별시 서초구 방배동 1028-1,서초구,방배동 1028-1,,,NO_RESULT,11650-900000115,방배동,재건축,조합청산,방배경남아파트 주택재건축정비사업조합,조합청산,운영,480,방배경남아파트 주택재건축,서초구 방배동 ,37361.7,150480.22,제2종 일반 주거지역,조망가로미관지구,,,,,,,,공동주택,20.9,249.97,61,20,4,713,188,372,153,39,39,,,,/servlet/image/assc/2010/10/201010181421191287379279494.jpg,/servlet/image/assc/2017/04/201704111139461491878386656.jpg,/servlet/image?url=images/assc/2019/02/201902131031501550021510620.jpg,"서울특별시 서초구 방배로6길 10-21, 302호 (방배동)",02-597-2666
서울특별시 동대문구 장안동 435-4,동대문구,장안동 435-4,,,NO_RESULT,11230-100001000,장안동,재건축,조합,뉴장안연립 주택재건축정비사업 조합,이전고시,일시중단,18,뉴장안연립주택재건축,동대문구 장안동 435-4,,3419.54,,,,,,,,,,아파트,40.15,239.84,,,,31,,30,1,0,,,,,/servlet/image/assc/2010/09/201009161617481284621468838.jpg,/servlet/image/assc/2010/03/201003051033051267752785190.jpg,/servlet/image/assc/2010/09/201009161617491284621469353.jpg,,02-2215-7111
서울특별시 용산구 한강로2가 2-138,용산구,한강로2가 2-138,126.9686277,37.5310616,,11170-900000674,한강로2가,재개발(도시정비형),조합,신용산역북측 제2구역 도시환경정비사업조합,사업시행인가,운영,98,신용산역북측제2구역 도시정비형재개발정비사업조합,용산구 한강로2가 2-194호,22380,143501.77,일반상업지역 준주거지역 제3종일반주거지역 제2종일반주거지역,미관지구(중심지 미관지구),13956,8424,,,,,,업무시설 공동주택,60,1000,100,38,4,0,,,,0,,,,분양298세대임대26세대,/servlet/image?url=images/assc/2017/12/201712141054201513216460188.jpg,/servlet/image/assc/2020/11/202011031025301604366730258.jpg,/servlet/image/assc/2020/11/202011031026591604366819681.jpg,성광빌딩 3층 305호,02-795-2002
서울특별시 마포구 창전동 27-19,마포구,창전동 27-19,,,NO_RESULT,11440-100001006,창전동,재건축,조합,창전1구역 주택재건축정비사업조합,조합해산,운영,156,창전1구역 주택재건축 정비구역,마포구 창전동27-19번지,14770.4,44133.96,,,,76,134.7,,,,,공동주택 및 부대시설,19.29,236.4,59,21,3,267,29,218,20,9,,,9,,/servlet/image/assc/2010/12/201012171709541292573394851.png,/servlet/image/assc/2017/04/201704251138281493087908006.jpg,/servlet/image/assc/2017/04/201704251143511493088231027.jpg,노인정,02-324-8116
서울특별시 서초구 잠원동 60-78,서초구,잠원동 60-78,127.0117299,37.51014245,,11650-900000628,잠원동,재건축,조합,신반포20차아파트 주택재건축정비사업조합,조합설립인가,운영,112,신반포20차아파트 주택재건축정비사업,서초구 잠원동 60-78,9593.6,40361.95,제3종일반주거지역,아파트지구,8836.2,223,0,534.4,0,0,0,공동주택,19.95,299.99,,31,2,195,41,78,76,0,,,,,/servlet/image?url=images/assc/2024/06/202406241145051719197105840.png,/servlet/image?url=images/assc/2024/04/202404230909221713830962484.png,/servlet/image?url=images/assc/2017/07/201707111245161499744716551.jpg,"서울특별시 서초구 나루터로4길 60, 관리사무소 (잠원동, 신반포20차아파트)",02-596-7760
서울특별시 광진구 화양동 499-18,광진구,화양동 499-18,,,NO_RESULT,11215-900000639,화양동,재건축,조합,모진연립 주택재건축정비사업조합,조합해산,운영,25,모진연립 주택재건축정비사업,광진구 화양동 499-18외 1필지,2159,6645.63,,,,,,,,,,공동주택,27.04,249.86,,14,0,48,,48,,0,,,,,/servlet/image?url=images/assc/2016/11/201611021107011478052421532.jpg,/servlet/image/assc/2017/10/201710231551361508741496099.jpg,/servlet/image/assc/2017/10/201710231557321508741852791.jpg,4층,010-5308-2541
서울특별시 은평구 수색동 30-2,은평구,수색동 30-2,,,NO_RESULT,11380-100001060,수색동,재개발(주택정비형),조합,수색9재정비촉진구역주택재개발정비사업조합,조합해산,운영,442,수색9재정비촉진구역주택재개발정비사업조합,수색동 30번지 일대,36458.6,126330.1,준주거및3종일반주거지역,재정비촉진지구,36458.6,5774,969,,,,718,복합용지및공동주택,18.44,273.92,92,30,4,642,226,366,50,135,57,54,24,,/servlet/image/assc/2010/03/201003241111241269396684249.jpg,/servlet/image?url=images/assc/2019/08/201908211136231566354983446.jpg,/servlet/image?url=images/assc/2019/08/201908211136251566354985927.jpg,"서울특별시 은평구 수색로 224, 양평해장국 옆 작은 창고 (수색동)",02-374-8900
서울특별시 송파구 잠실동 320,송파구,잠실동 320,127.0829333,37.50281858,,11710-900000108,잠실동,재건축,조합,잠실우성4차 주택재건축정비사업조합,사업시행인가,운영,590,잠실우성4차아파트,송파구 잠실본동 320번지,31961.1,155793.7,제3종일반주거지역,아파트지구,30235.7,925,0,0,0,0,800.04,아파트,25.03,299.69,100,32,4,732,114,452,166,93,,,93,,/servlet/image?url=images/assc/2016/08/201608111123241470882204227.jpg,/servlet/image?url=images/assc/2023/02/202302031745551675413955791.jpg,/servlet/image?url=images/assc/2023/02/202302061552591675666379489.jpg,우성4차아파트 관리사무소내,02-420-0575
서울특별시 성북구 정릉동 506-159,성북구,정릉동 506-159,127.0083449,37.60148633,,11290-100011000,정릉동,재건축,조합,정릉7 주택재건축정비사업 조합,사업시행인가,운영,12,정릉7주택재건축정비사업,정릉동 506-159,2134,6585.95,제3종일반주거지역,,2134,,,,,,,공동주택,35.9,245.01,31,10,1,63,,63,,0,,,,,/servlet/image/assc/2011/11/201111171614271321514067443.bmp,/servlet/image?url=images/assc/2023/05/202305251643191685000599185.jpg,/servlet/image?url=images/assc/2023/05/202305251643201685000600697.png,관리사무소,017-218-3983
서울특별시 강서구 공항동 18,강서구,공항동 18,126.8133547,37.56424393,,11500-900000668,공항동,재건축,조합,방화5재정비촉진구역 재건축정비사업조합,관리처분인가,운영,809,방화5재정비촉진구역 재건축정비사업,강서구 공항동 18번지,98737,292204.78,제2종 일반주거지역,고도지구,79206,11314,5172,,,,982,공동주택,25.1,220.11,,15,3,1596,493,898,205,61,,33,28,,/servlet/image?url=images/assc/2022/05/202205271134001653618840821.png,/servlet/image?url=images/assc/2022/05/202205271125491653618349155.jpg,/servlet/image?url=images/assc/2022/05/202205271125511653618351582.jpg,3층,02-2664-2700
